"Unique.ID","Grantor","Grantee","Program","Year","Date","EndDate","Amount","AmendmentNumber","Funding.Agency","Funding.Source","Category","Location","Issued","Funding.Type","Years","Average.By.Year","City.Year","Population","Amount.Per.Capita","Amount.Per.PEH","Population.PEH","ExpenditureType"
"","City of San Marcos","Interfaith Community Services","Regional Homless Shelter Program",2020,"7/1/20","6/30/21","125000","","City","","Shelter","City of San Marcos","Local","Local",1,"125000","City of San Marcos|2020","97281","$1.28","$15,625.00","8","Crisis Management"
"","City of San Marcos","Interfaith Community Services","Rental Assistance",2020,"8/24/20","8/23/21","213243","","U.S. Department of Housing and Urban Development","CDBG-CV","Rental Assistance","City of San Marcos","Local","Federal",1,"213243","City of San Marcos|2020","97281","$2.19","$26,655.38","8","Prevention"
"","City of San Marcos","North County Lifeline","Rental Assistance",2020,"8/15/20","8/14/21","213243","","U.S. Department of Housing and Urban Development","CDBG-CV","Rental Assistance","City of San Marcos","Local","Federal",1,"213243","City of San Marcos|2020","97281","$2.19","$26,655.38","8","Prevention"
"","City of San Marcos","211 San Diego","Call Center",2016,"8/17/16","6/30/17","5802.67","","U.S. Department of Housing and Urban Development","CDBG","Technology/Data Services","City of San Marcos","Local","Federal",3,"1934.223333","City of San Marcos|2016","93582","$0.06","$58.61","99","Crisis Management"
"","City of San Marcos","211 San Diego","Call Center",2017,"8/17/17","6/30/18","5802.67","","U.S. Department of Housing and Urban Development","CDBG","Technology/Data Services","City of San Marcos","Local","Federal",NA,"","City of San Marcos|2017","94081","$0.06","$34.13","170","Crisis Management"
"","City of San Marcos","211 San Diego","Call Center",2018,"8/17/18","6/30/19","5802.67","","U.S. Department of Housing and Urban Development","CDBG","Technology/Data Services","City of San Marcos","Local","Federal",NA,"","City of San Marcos|2018","95032","$0.06","$386.84","15","Crisis Management"
"","City of San Diego","Jewish Family Services","Expanded Safe Parking",2018,"7/1/18","6/30/19","488584","1","","","Safe Parking","City of San Diego","Local","",1,"488584","City of San Diego|2018","1416956","$0.34","$130.08","3756","Crisis Management"
"","City of San Diego","Jewish Family Services","Expanded Safe Parking",2019,"7/1/19","6/30/20","956291","1","","","Safe Parking","City of San Diego","Local","",1,"956291","City of San Diego|2019","1421675","$0.67","$188.17","5082","Crisis Management"
"","SDHC","Downtown San Diego Partnershup","Family Reunification Program",2019,"7/1/19","6/30/20","844000","3","","","Diversion Services","City of San Diego","Local","",1,"844000","City of San Diego|2019","1421675","$0.59","$166.08","5082","Diversion"
"","SDHC","Alpha Project ","Temporary Bridge Shelter",2017,"12/1/17","6/30/18","2888176","","","","Shelter","City of San Diego","Local","",1,"2888176","City of San Diego|2017","1400583","$2.06","$514.00","5619","Crisis Management"
"","SDHC","Veterans Village of San Diego","Temporary Bridge Shelter",2017,"12/1/17","6/30/18","1893286","","","","Shelter","City of San Diego","Local","",1,"1893286","City of San Diego|2017","1400583","$1.35","$336.94","5619","Crisis Management"
"","SDHC","Father Joe's Village","Temporary Bridge Shelter",2017,"12/1/17","6/30/18","1335984","","","","Shelter","City of San Diego","Local","",1,"1335984","City of San Diego|2017","1400583","$0.95","$237.76","5619","Crisis Management"
"","SDHC","Mental Health Systems","Transitional Storage Center",2018,"5/10/18","6/30/19","1426729.26","2","","","Supportive Services","City of San Diego","Local","",1,"1426729.26","City of San Diego|2018","1416956","$1.01","$379.85","3756","Crisis Management"
"","SDHC","Mental Health Systems","Transitional Storage Center",2020,"7/1/20","6/30/21","1249942","3","","","Supportive Services","City of San Diego","Local","",1,"1249942","City of San Diego|2020","1421462","$0.88","$255.77","4887","Crisis Management"
"","SDHC","Think Dignity","Transitional Storage Center",2019,"7/1/19","6/30/20","163124","1","","","Supportive Services","City of San Diego","Local","",1,"163124","City of San Diego|2019","1421675","$0.11","$32.10","5082","Crisis Management"
"","SDHC","Home Start","Rapid Re-Housing",2019,"7/1/19","6/30/20","454726","","","","Rapid Rehousing Services","City of San Diego","Local","",1,"454726","City of San Diego|2019","1421675","$0.32","$89.48","5082","Diversion"
"","SDHC","PATH","Rapid Re-Housing",2019,"7/1/19","6/30/20","454726","","","","Rapid Rehousing Services","City of San Diego","Local","",1,"454726","City of San Diego|2019","1421675","$0.32","$89.48","5082","Diversion"
"","SDHC","The Salvation Army","Rapid Re-Housing",2019,"5/1/19","4/30/20","454726","","","","Rapid Rehousing Services","City of San Diego","Local","",1,"454726","City of San Diego|2019","1421675","$0.32","$89.48","5082","Diversion"
"","SDHC","Alpha Project ","Temporary Bridge Shelter",2019,"7/1/19","6/30/20","5317209","","","","Shelter","City of San Diego","Local","",1,"5317209","City of San Diego|2019","1421675","$3.74","$1,046.28","5082","Crisis Management"
"","SDHC","Veterans Village of San Diego","Temporary Bridge Shelter",2019,"7/1/19","6/30/20","3408472","","","","Shelter","City of San Diego","Local","",1,"3408472","City of San Diego|2019","1421675","$2.40","$670.70","5082","Crisis Management"
"","SDHC","Father Joe's Village","Temporary Bridge Shelter",2019,"7/1/19","6/30/20","2472491","","","","Shelter","City of San Diego","Local","",1,"2472491","City of San Diego|2019","1421675","$1.74","$486.52","5082","Crisis Management"
"","SDHC","Alpha Project ","Bridge Shelter",2019,"10/16/19","6/30/20","2247713.38","","","","Shelter","City of San Diego","Local","",1,"2247713.38","City of San Diego|2019","1421675","$1.58","$442.29","5082","Crisis Management"
"","City of San Diego","Mental Health Systems","Transitional Storage Center",2019,"11/18/19","11/18/20","720664","","","","Supportive Services","City of San Diego","Local","",1,"720664","City of San Diego|2019","1421675","$0.51","$141.81","5082","Crisis Management"
"","City of Poway","Interfaith Community Services","Bridge Shelter",2019,"7/1/19","6/30/20","20000","2","","","Shelter","City of Poway","Local","",2,"10000","City of Poway|2019","49343","$0.41","$2,222.22","9","Crisis Management"
"","City of Poway","Interfaith Community Services","Bridge Shelter",2020,"7/1/20","6/30/21","20000","2","","","Shelter","City of Poway","Local","",NA,"","City of Poway|2020","49096","$0.41","$1,333.33","15","Crisis Management"
"","City of Poway","Jewish Family Services","Food Drive Services",2020,"9/25/20","3/31/21","168822.545","1","","","Supportive Services","City of Poway","Local","",2,"84411.2725","City of Poway|2020","49096","$3.44","$11,254.84","15","Crisis Management"
"","City of Poway","Jewish Family Services","Food Drive Services",2021,"9/25/21","3/31/22","168822.545","1","","","Supportive Services","City of Poway","Local","",1,"168822.545","City of Poway|2021","48421","$3.49","$168,822.55","0","Crisis Management"
"","City of Encinitas","CRC","Emergency Hotel/Motel Voucher Program",2020,"4/20/20","4/30/21","157125","","","","Emergency Shelter","City of Encinitas","Local","",2,"78562.5","City of Encinitas|2020","62243","$2.52","$1,964.06","80","Crisis Management"
"","City of Encinitas","CRC","Emergency Hotel/Motel Voucher Program",2021,"4/20/21","4/30/22","157125","","","","Emergency Shelter","City of Encinitas","Local","",NA,"","City of Encinitas|2021","61762","$2.54","$3,273.44","48","Crisis Management"
"","City of Encinitas","Community Resource Center","Opening Doors Program",2018,"7/1/18","6/30/19","107905","","","General Fund","Supportive Services","City of Encinitas","Local","Local",1,"107905","City of Encinitas|2018","62394","$1.73","$1,798.42","60","Crisis Management"
"","City of Encinitas","Interfaith Community Services","Alliance for Solutions Bridge to Housing Network",2018,"7/1/18","6/30/19","6707","","","CDBG","Shelter","City of Encinitas","Local","Federal",1,"6707","City of Encinitas|2018","62394","$0.11","$111.78","60","Crisis Management"
"","City of Encinitas","Community Resource Center","Homeless Prevention and Intervention",2018,"7/1/18","6/30/19","13407","","","CDBG","Homelessness Prevention","City of Encinitas","Local","Federal",1,"13407","City of Encinitas|2018","62394","$0.21","$223.45","60","Prevention"
"","City of Encinitas","Catholic Charities","Las Posada de Guadalupe Homeless Shelter",2018,"7/1/18","6/30/19","6707","","","CDBG","Shelter","City of Encinitas","Local","Federal",1,"6707","City of Encinitas|2018","62394","$0.11","$111.78","60","Crisis Management"
"","City of Encinitas","Community Resource Center","Opening Doors Program",2019,"7/1/19","6/30/20","118700","","","General Fund","Supportive Services","City of Encinitas","Local","Local",1,"118700","City of Encinitas|2019","62296","$1.91","$989.17","120","Crisis Management"
"","City of Encinitas","Interfaith Community Services","Alliance for Solutions Bridge to Housing Network",2019,"7/1/19","6/30/20","20054","","","CDBG ","Shelter","City of Encinitas","Local","Federal",1,"20054","City of Encinitas|2019","62296","$0.32","$167.12","120","Crisis Management"
"","City of Encinitas","Interfaith Community Services","Alliance for Solutions Bridge to Housing Network",2020,"7/1/20","6/30/21","25000","1","","CDBG-CV","Shelter","City of Encinitas","Local","Federal",1,"25000","City of Encinitas|2020","62243","$0.40","$312.50","80","Crisis Management"
"","City of Encinitas","Community Resource Center","Homeless Prevention and Intervention",2019,"7/1/19","6/30/20","13607","","","CDBG","Homelessness Prevention","City of Encinitas","Local","Federal",1,"13607","City of Encinitas|2019","62296","$0.22","$113.39","120","Prevention"
"","City of Encinitas","Community Resource Center","Facility Imporvement",2019,"7/1/19","6/30/20","58366","","","CDBG","Facilities Improvements","City of Encinitas","Local","Federal",1,"58366","City of Encinitas|2019","62296","$0.94","$486.38","120","Crisis Management"
"","City of Encinitas","Community Resource Center","Food and Nutrition",2020,"7/1/20","6/30/21","25000","1","","CDBG","Supportive Services","City of Encinitas","Local","Federal",1,"25000","City of Encinitas|2020","62243","$0.40","$312.50","80","Crisis Management"
"","City of Encinitas","Community Resource Center","Facility Imporvement",2018,"7/1/18","6/30/19","32000","","","CDBG","Facilities Improvements","City of Encinitas","Local","Federal",1,"32000","City of Encinitas|2018","62394","$0.51","$533.33","60","Crisis Management"
"","City of Encinitas","Interfaith Community Services","Alliance for Solutions Bridge to Housing Network",2020,"7/1/20","6/30/21","18824","","","CDBG","Shelter","City of Encinitas","Local","Federal",1,"18824","City of Encinitas|2020","62243","$0.30","$235.30","80","Crisis Management"
"","City of Encinitas","Community Resource Center","Motel Voucher",2020,"5/20/20","5/31/21","314250","6","","","Emergency Shelter","City of Encinitas","Local","",1,"314250","City of Encinitas|2020","62243","$5.05","$3,928.13","80","Crisis Management"
"","City of Encinitas","Community Resource Center","Homlessness Prevention and Intervention",2020,"7/1/20","6/30/21","237500","1","","HPIF","Homelessness Prevention","City of Encinitas","Local","",1,"237500","City of Encinitas|2020","62243","$3.82","$2,968.75","80","Crisis Management"
"","City of Encinitas","Community Resource Center","Homlessness Prevention and Intervention",2020,"7/1/20","6/30/21","14500","","","CDBG","Homelessness Prevention","City of Encinitas","Local","Federal",1,"14500","City of Encinitas|2020","62243","$0.23","$181.25","80","Crisis Management"
"","City of Encinitas","Community Resource Center","Opening Doors Program",2020,"7/1/20","6/30/21","118700","","","General Fund","Supportive Services","City of Encinitas","Local","Local",1,"118700","City of Encinitas|2020","62243","$1.91","$1,483.75","80","Crisis Management"
"","City of Encinitas","Community Resource Center","Facility Imporvement",2020,"7/1/20","6/30/21","55280","","","CDBG","Facilities Improvements","City of Encinitas","Local","Federal",1,"55280","City of Encinitas|2020","62243","$0.89","$691.00","80","Crisis Management"
"","City of Encinitas","Community Resource Center","Opening Doors Program",2021,"7/1/21","6/30/22","118700","","","General Fund","Supportive Services","City of Encinitas","Local","Local",1,"118700","City of Encinitas|2021","61762","$1.92","$2,472.92","48","Crisis Management"
"","City of Encinitas","McAlister Institute","COVID-19 Homeless Response Full-Time Caseworker",2021,"10/22/21","10/22/22","162500","","","CDBG","Supportive Services","City of Encinitas","Local","Federal",2,"81250","City of Encinitas|2021","61762","$2.63","$3,385.42","48","Crisis Management"
"","City of Encinitas","McAlister Institute","COVID-19 Homeless Response Full-Time Caseworker",2022,"10/22/22","10/22/23","162500","","","CDBG","Supportive Services","City of Encinitas","Local","Federal",NA,"","City of Encinitas|2022","61762","$2.63","$1,438.05","113","Crisis Management"
"","City of Encinitas","Interfaith Community Services","Bridge to Housing Network",2021,"7/1/21","6/30/22","30000","2","","","Shelter","City of Encinitas","Local","",1,"30000","City of Encinitas|2021","61762","$0.49","$625.00","48","Crisis Management"
"","City of Encinitas","Jewish Family Service of San Diego","Safe Parking",2021,"6/1/21","6/30/21","278458.5","","","HHAP","Safe Parking","City of Encinitas","Local","",0,"#DIV/0!","City of Encinitas|2021","61762","$4.51","$5,801.22","48","Crisis Management"
"","City of Encinitas","Community Resource Center","Homelessness Intervention and Prevnetion - Intefrated Services - Food and Nutrition Center",2021,"7/1/21","6/30/22","24512","","","CDBG","Homelessness Prevention","City of Encinitas","Local","Federal",1,"24512","City of Encinitas|2021","61762","$0.40","$510.67","48","Prevention"
"","City of Encinitas","Community Resource Center","Food and Nutrition",2021,"7/1/21","6/30/22","58522","2","","","Supportive Services","City of Encinitas","Local","",1,"58522","City of Encinitas|2021","61762","$0.95","$1,219.21","48","Crisis Management"
"","City of Encinitas","Interfaith Community Services","Alliance for Solutions Bridge to Housing Network",2021,"7/1/21","6/30/22","20256","","","","Shelter","City of Encinitas","Local","",1,"20256","City of Encinitas|2021","61762","$0.33","$422.00","48","Crisis Management"
"","City of Oceanside","","Homeless Outreach Team",2021,"7/1/21","6/30/22","478072","","City ","Local Tax  (Measure X)","Outreach Services","City of Oceanside","Local","Local",1,"478072","City of Oceanside|2021","172982","$2.76","$3,297.05","145","Crisis Management"
"","City of Oceanside","","Bridge Housing Transitional Housing",2021,"7/1/21","6/30/22","332104","","City ","Local Tax  (Measure X)","Shelter","City of Oceanside","Local","Local",1,"332104","City of Oceanside|2021","172982","$1.92","$2,290.37","145","Crisis Management"
"","City of Oceanside","","Contract Sobering Services",2021,"7/1/21","6/30/22","373444","","County","HHSA County","Substance Recovery","City of Oceanside","Local","State/County",1,"373444","City of Oceanside|2021","172982","$2.16","$2,575.48","145","Crisis Management"
"","City of Oceanside","","Navigation Center",2021,"7/1/21","6/30/22","30937300","","State","Perm Local Hsng Alloc. (PLHA)","Supportive Services","City of Oceanside","Local","State/County",1,"30937300","City of Oceanside|2021","172982","$178.85","$213,360.69","145","Crisis Management"
"","City of Oceanside","","Housing Homeless Assistance Program (HHAP) Housing Navigaiton/ Casem Management",2021,"7/1/21","6/30/22","175195","","State","CoC","Supportive Services","City of Oceanside","Local","State/County",1,"175195","City of Oceanside|2021","172982","$1.01","$1,208.24","145","Crisis Management"
"","City of Oceanside","","Motel Program",2021,"7/1/21","6/30/22","93452.38","","U.S. Department of Housing and Urban Development","CDBG-CV","Emergency Shelter","City of Oceanside","Local","Federal",1,"93452.38","City of Oceanside|2021","172982","$0.54","$644.50","145","Prevention"
"","City of Oceanside","","Motel Program",2021,"7/1/21","6/30/22","1099138.33","","Federal ","ARPA","Emergency Shelter","City of Oceanside","Local","Federal",1,"1099138.33","City of Oceanside|2021","172982","$6.35","$7,580.26","145","Prevention"
"","City of Oceanside","","D76 Housing Prevention and Intervention Program",2021,"7/1/21","6/30/22","96487.59","","State","State HCD","Homelessness Prevention","City of Oceanside","Local","State/County",1,"96487.59","City of Oceanside|2021","172982","$0.56","$665.43","145","Prevention"
"","City of Oceanside","","Womens Resource Center Transitional Housing",2021,"7/1/21","6/30/22","114050","","U.S. Department of Housing and Urban Development","SNAP","Transitional Housing","City of Oceanside","Local","Federal",1,"114050","City of Oceanside|2021","172982","$0.66","$786.55","145","Crisis Management"
"","City of Oceanside","","Winter Shelter Network",2021,"7/1/21","6/30/22","767500","","City","General Fund","Shelter","City of Oceanside","Local","Local",1,"767500","City of Oceanside|2021","172982","$4.44","$5,293.10","145","Crisis Management"
"","City of Oceanside","","Tenent Based Rental Assistance Program",2021,"7/1/21","6/30/22","93452.38","","U.S. Department of Housing and Urban Development","CDBG-CV ","Rental Assistance","City of Oceanside","Local","Federal",1,"93452.38","City of Oceanside|2021","172982","$0.54","$644.50","145","Prevention"
"","City of Oceanside","","Operation Hope Motel Program",2021,"7/1/21","6/30/22","88981.33","","U.S. Department of Housing and Urban Development","CDBG-CV","Emergency Shelter","City of Oceanside","Local","Federal",1,"88981.33","City of Oceanside|2021","172982","$0.51","$613.66","145","Crisis Management"
"HHI-21-32","SDHC","San Diego Youth Services","Youth Emergency Shelter",2021,"1/15/21","6/30/21","$72,489.22","","","","Emergency Shelter","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.05","$28.91","2507","Crisis Management"
"HHI-21-34","SDHC","Ubran Street Angles","SafeTAY Network Program",2021,"1/15/21","6/30/21","$76,623.93","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.06","$30.56","2507","Crisis Management"
"HHI-21-33","SDHC","San Diego LGBT Community Center","SafeTAY Network Program",2021,"1/15/21","6/30/21","$65,019.77","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.05","$25.94","2507","Crisis Management"
"HHI-20-25","SDHC","San Diego LGBT Community Center","TAY Case Management",2020,"2/1/20","6/30/20","$74,400.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.05","$15.22","4887","Crisis Management"
"HHI-20-25","SDHC","San Diego LGBT Community Center","TAY Case Management",2020,"7/1/20","6/30/21","$74,400.00","1","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.05","$15.22","4887","Crisis Management"
"HHI-20-25","SDHC","San Diego LGBT Community Center","TAY Case Management",2021,"7/1/21","6/30/22","$74,400.00","1","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.05","$29.68","2507","Crisis Management"
"HHI-20-25","SDHC","San Diego LGBT Community Center","TAY Case Management",2022,"7/1/22","6/30/23","$76,048.00","1","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2022","1382000","$0.06","$15.84","4801","Crisis Management"
"HHI-21-30","SDHC","Urban Street Angels","TAY Interim Shelter Beds",2021,"1/15/21","6/30/21","$228,858.95","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.17","$91.29","2507","Crisis Management"
"HHI-21-16","SDHC","PATH","Coordinated Street Outreach Program",2020,"11/1/20","6/30/21","$2,375,000.00","","","","Outreach Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$1.67","$485.98","4887","Crisis Management"
"HHI-21-16","SDHC","PATH","Coordinated Street Outreach Program",2021,"7/1/21","6/30/22","$2,375,000.00","1","","","Outreach Services","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$1.72","$947.35","2507","Crisis Management"
"HHI-21-31","SDHC","San Diego Youth Services","SafeTAY Network Program",2021,"1/15/21","6/30/21","$100,251.66","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.07","$39.99","2507","Crisis Management"
"HHI-21-17","SDHC","PATH","Homelessness Response Center Services",2020,"11/1/20","6/30/21","$529,416.07","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.37","$108.33","4887","Crisis Management"
"HHI-21-17","SDHC","PATH","Homelessness Response Center Services",2021,"7/1/21","6/30/22","$733,751.00","1","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.53","$292.68","2507","Crisis Management"
"HHI-21-17","SDHC","PATH","Homelessness Response Center Services",2022,"7/1/22","6/30/23","$733,751.00","1","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2022","1382000","$0.53","$152.83","4801","Crisis Management"
"HHI-21-27","SDHC","Father Joes Village","Operation of City of San Diego Day Center for Homeless Adults",2021,"1/1/21","6/30/21","$250,000.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.18","$99.72","2507","Crisis Management"
"HHI-21-21","SDHC","Father Joes Village","Case Management Services",2020,"7/1/2020","5/31/21","$119,454.63","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.08","$24.44","4887","Crisis Management"
"HHI-21-18","SDHC","Father Joes Village","Permanent Housing with Supportive Services and Property Management",2020,"10/14/20","10/13/21","$1,175,285.00","1","","","Permanent Housing","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.83","$240.49","4887","Crisis Management"
"HHI-21-18","SDHC","Father Joes Village","Permanent Housing with Supportive Services and Property Management",2021,"10/14/21","1/12/22","$1,175,285.00","1","","","Permanent Housing","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.85","$468.80","2507","Crisis Management"
"HHI-19-15A","SDHC","Home Start","Rapid Rehousing Program",2019,"5/1/19","4/30/20","$454,726.00","","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.32","$89.48","5082","Crisis Management"
"HHI-19-15A","SDHC","Home Start","Rapid Rehousing Program",2020,"7/1/20","6/30/21","$454,726.00","1","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.32","$93.05","4887","Crisis Management"
"HHI-19-15B","SDHC","PATH","Rapid Rehousing Program",2019,"7/1/19","6/30/20","$454,726.00","","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.32","$89.48","5082","Crisis Management"
"HHI-19-15B","SDHC","PATH","Rapid Rehousing Program",2020,"7/1/20","6/30/21","$454,726.00","1","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.32","$93.05","4887","Crisis Management"
"HHI-19-15C","SDHC","Salvation Army of San Diego","Rapid Rehousing Program",2019,"5/1/19","4/30/20","$454,726.00","","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.32","$89.48","5082","Crisis Management"
"HHI-19-15C","SDHC","Salvation Army of San Diego","Rapid Rehousing Program",2020,"5/1/20","6/30/21","$454,725.04","1","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.32","$93.05","4887","Crisis Management"
"HHI-21-05","SDHC","Jewish Family Service","Safe Parking Program",2020,"7/1/20","6/30/22","$956,921.00","","","","Safe Parking","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.67","$195.81","4887","Crisis Management"
"HHI-21-05","SDHC","Jewish Family Service","Safe Parking Program",2021,"7/1/21","6/30/22","$956,921.00","","","","Safe Parking","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.69","$381.70","2507","Crisis Management"
"HHI-21-14","SDHC","PATH","Permanent Housing with Supportive Services and Property Management",2020,"10/14/20","10/14/21","$1,594,593.00","3","","","Permanent Housing","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$1.12","$326.29","4887","Crisis Management"
"HHI-21-14","SDHC","PATH","Permanent Housing with Supportive Services and Property Management",2021,"10/14/21","1/12/22","$1,594,593.00","3","","","Permanent Housing","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$1.15","$636.06","2507","Crisis Management"
"HHI-21-13","SDHC","Father Joes Village","Operation of City of San Diego Day Center for Homeless Adults",2020,"7/1/20","12/31/20","$250,000.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.18","$51.16","4887","Crisis Management"
"HHI-21-04","SDHC","Mental Health Systems Inc.","Transitional Storage Center II",2020,"7/1/20","6/30/21","$720,644.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.51","$147.46","4887","Crisis Management"
"HHI-21-03","SDHC","Father Joes Village","Interim Housing Facility",2020,"7/1/20","6/30/21","$1,989,585.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$1.40","$407.12","4887","Crisis Management"
"HHI-21-03","SDHC","Father Joes Village","Interim Housing Facility",2022,"7/1/22","6/30/22","$2,191,144.00","1","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2022","1382000","$1.59","$456.39","4801","Crisis Management"
"HHI-20-23","SDHC","San Diego Youth Services","TAY Case Management",2020,"2/1/20","6/30/23","$39,864.97","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.03","$8.16","4887","Crisis Management"
"HHI-20-21","SDHC","Father Joes Village","San Diego Bridge Shelter",2020,"7/1/20","6/30/21","$8,116,812.45","1","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$5.71","$1,660.90","4887","Crisis Management"
"HHI-20-21","SDHC","Father Joes Village","San Diego Bridge Shelter",2021,"7/1/21","6/30/22","$9,141,999.00","1","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$6.62","$3,646.59","2507","Crisis Management"
"HHI-20-20","SDHC","Alpha Project for the Homeless","San Diego Bridge Shelter",2020,"7/1/20","6/30/21","$6,403,674.32","1","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$4.50","$1,310.35","4887","Crisis Management"
"HHI-20-20","SDHC","Alpha Project for the Homeless","San Diego Bridge Shelter",2021,"7/1/21","6/30/22","$6,574,598.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$4.76","$2,622.50","2507","Crisis Management"
"HHI-20-20","SDHC","Alpha Project for the Homeless","San Diego Bridge Shelter",2022,"7/1/22","6/30/23","$6,571,548.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2022","1382000","$4.76","$1,368.79","4801","Crisis Management"
"HHI-20-07","SDHC","Mental Health Systems Inc.","Transitional Housing and Supportive Services",2019,"7/1/19","6/30/20","$419,750.00","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.30","$82.60","5082","Crisis Management"
"HHI-20-07","SDHC","Mental Health Systems Inc.","Transitional Housing and Supportive Services",2020,"7/1/20","6/30/21","$419,750.00","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.30","$85.89","4887","Crisis Management"
"HHI-20-07","SDHC","Mental Health Systems Inc.","Transitional Housing and Supportive Services",2021,"7/1/21","6/30/22","$419,750.00","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.30","$167.43","2507","Crisis Management"
"HHI-20-11","SDHC","Alpha Project for the Homeless","Bridge Shelter",2019,"10/16/19","6/30/20","$2,247,713.38","1","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$1.58","$442.29","5082","Crisis Management"
"HHI-20-11","SDHC","Alpha Project for the Homeless","Bridge Shelter",2020,"7/1/20","6/30/21","$2,811,328.25","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$1.98","$575.27","4887","Crisis Management"
"HHI-20-11","SDHC","Alpha Project for the Homeless","Bridge Shelter",2021,"7/1/21","6/30/22","$2,959,661.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$2.14","$1,180.56","2507","Crisis Management"
"HHI-18-22","SDHC","Family Health Centers of San Diego Inc.","Nousing Navigation",2019,"2/1/19","1/31/20","$1,850,000.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$1.30","$364.03","5082","Crisis Management"
"HHI-19-13A","SDHC","Salvation Army of San Diego","Afforable Housing Fund Services",2019,"7/1/19","6/30/2020","$232,309.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.16","$45.71","5082","Prevention"
"HHI-19-13A","SDHC","Salvation Army of San Diego","Afforable Housing Fund Services",2020,"7/1/20","6/30/21","$232,309.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.16","$47.54","4887","Prevention"
"HHI-19-13A","SDHC","Salvation Army of San Diego","Afforable Housing Fund Services",2021,"7/1/21","6/30/22","$232,309.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.17","$92.66","2507","Prevention"
"HHI-19-13B","SDHC","YMCA","Turning Point Transitional Living Program",2019,"7/1/19","6/30/20","$50,000.00","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.04","$9.84","5082","Crisis Management"
